date,delta_pnl,gamma_pnl,vega_pnl,theta_pnl,residual_pnl
2022-01-21,1.4551915228366852e-11,152831.03235082026,-29461.42457369305,-32373.006763785183,33035.73513471918
2022-01-24,-36320.443850777236,11697.7589687779,66531.17121534613,-21375.912511054124,-33762.048725058325
2022-01-25,-1.4551915228366852e-11,12680.58278875881,25603.731223154104,-24508.486649871473,7467.985451681612
2022-01-26,0.0,23467.32888566101,-12244.765638606663,-31133.141541831283,7692.742518137529
2022-01-27,-1.4551915228366852e-11,60119.332584291595,43477.89456269038,-34756.19022144036,6587.08502583886
2022-01-28,0.0,15905.250684207951,-31056.427448335337,-37632.41636786456,9428.300040140253
2022-01-31,-2220.7478923702383,1326.7778638746465,-15154.396717637686,-27562.299095938644,-30955.893668296325
2022-02-01,3.637978807091713e-12,16333.159635721477,17291.442698182556,-29999.130364243312,8512.241784258491
2022-02-02,1.8189894035458565e-12,314.3268404304268,7373.102511702968,-28879.338425414375,8168.587197691368
2022-02-03,0.0,1581.4900357336528,2247.79658438523,-30299.785942410606,7530.598927437
2022-02-04,2.9103830456733704e-11,105633.41763148163,-49521.024881594705,-34119.75112502055,13952.123867903021
2022-02-07,16281.948941866427,8976.809211788457,39235.59226741067,-25687.979959660326,-34627.47964515208
2022-02-08,6.821210263296962e-13,9590.653019074456,-20158.596540239618,-31527.472299300705,11041.168586138348
2022-02-09,9.094947017729282e-13,1243.8733697032553,-11976.54797236341,-30701.975704402736,8955.900821516829
2022-02-10,-4.547473508864641e-13,1179.5260930505112,-21256.04574927156,-33023.73639955879,12459.365499472318
2022-02-11,0.0,619.4958299572774,-3057.202643936913,-31253.437231113738,15624.110028640607
2022-02-14,12141.092187026003,1564.9805690975682,64822.92559588063,-26067.80786837689,-38443.34747131143
2022-02-15,-3.637978807091713e-12,27499.382807677706,-45777.779505197264,-32792.885501307464,11632.462672362191
2022-02-16,9.094947017729282e-13,894.7485173481381,-9932.315462200237,-32388.776344082624,9253.931507270056
2022-02-17,-7.275957614183426e-12,13359.937674842007,-3750.5733581656896,-34430.10685555911,11100.945999472711
2022-02-18,0.0,14331.935106876601,-36637.98850425712,-35184.57406860589,29681.076472657667
2022-02-21,-12422.322230131715,1384.5216756002997,4325.981847595205,-21011.673965033184,-23587.605286652797
2022-02-22,0.0,76391.23816151259,14264.099630566176,-21489.72550470027,14081.548373380487
2022-02-23,0.0,5100.592943151009,5587.689576641108,-30427.13945101893,8330.429701822284
2022-02-24,2.7284841053187847e-12,6201.3337897063775,21190.625197507525,-33633.00734660595,7798.821581167587
2022-02-25,-7.275957614183426e-12,54279.943189894126,-9134.954196797411,-38352.22277339655,22948.510732064977
2022-02-28,-55224.822035612,33611.68752156307,66896.07537222367,-21923.016887195885,-37756.98471956214
2022-03-01,0.0,2.3266245461917623,14708.493072348483,-20527.78962778663,6639.818054058528
2022-03-02,1.4551915228366852e-11,8337.633605722534,21584.566786463914,-22424.230813033457,7772.294999943508
2022-03-03,0.0,1941.5089119697238,-3551.6380639084273,-19361.68699750737,2666.783311488878
2022-03-04,2.9103830456733704e-11,22617.08796702316,17586.250835022365,-21821.593884961763,10538.723973258951
2022-03-07,41678.23542986065,6834.504342373721,38912.07455875722,-17067.898371905652,-24642.52490481049
2022-03-08,7.275957614183426e-12,3507.836500382364,3937.081538299635,-23789.793144899846,7743.482528886227
2022-03-09,2.9103830456733704e-11,15310.00609316337,-11658.65148027721,-21393.90727809549,3797.932069492963
2022-03-10,0.0,4043.785597397022,9664.035904256098,-27578.886308759233,7230.948137276202
2022-03-11,0.0,2098.6199249224987,-25151.536660800964,-25505.382525770736,33176.65910221645
2022-03-14,80302.21160032312,30324.11761405755,-4253.605285306871,-20046.300456441535,-25096.406304276446
2022-03-15,-7.275957614183426e-12,2506.656824622005,7245.584499641878,-26059.810082249627,7954.320682582084
2022-03-16,-1.4551915228366852e-11,19434.85478280027,-22913.66956834013,-25660.536009579788,9006.838147472321
2022-03-17,1.4551915228366852e-11,11773.72941008164,-13107.847594032812,-21668.87958838513,14310.168167616248
2022-03-18,-5.820766091346741e-11,59298.22203981606,27073.35020809031,-16732.10871861087,-1575.0432963499916
2022-03-21,-25100.68032601486,3131.8755896511557,25924.707333813207,-17141.7063988064,-20557.101271298823
2022-03-22,1.4551915228366852e-11,3801.036392553331,-14092.264120501914,-17493.64741677353,3951.9884633092006
2022-03-23,0.0,47830.03387235202,15427.502841017893,-19035.367596675627,-236.05782803797047
2022-03-24,0.0,2257.9238618066174,15988.337909413389,-12183.651877018778,3042.0201693144045
2022-03-25,-2.9103830456733704e-11,23334.741799962016,11493.657822401612,-11048.176164518498,153.2638315744116
2022-03-28,114853.0683168291,47598.81434199485,3977.7750933640446,-11484.67721315808,-19965.144952861912
2022-03-29,-1.4551915228366852e-11,9446.344958742426,-9144.311954529383,-19899.09406887928,4754.828689132919
2022-03-30,7.275957614183426e-12,16421.26749080402,27398.988948738664,-23618.39384279141,2709.4589574928104
2022-03-31,-5.820766091346741e-11,146832.19572560146,-13816.37742393506,-22125.05951785085,-1164.102974450303
2022-04-01,3.637978807091713e-12,40179.04399392778,-13024.132018591261,-36644.08684776127,24140.52258169337
2022-04-04,-86993.92452390419,53699.0689360309,41946.07258416134,-22813.353400753105,-32595.857109820732
2022-04-05,1.8189894035458565e-12,859.6745045647049,15205.827335956568,-22181.494486074615,6535.962355661537
2022-04-06,7.275957614183426e-12,5747.149621938058,5507.204859352711,-22764.050782996022,6264.00492788072
2022-04-07,-4.547473508864641e-13,54.51760016222469,-19182.839301238055,-27074.696462501517,12464.679041466523
2022-04-08,-2.9103830456733704e-11,80307.0453485708,17272.330522115277,-22280.272705626696,1068.645584504673
2022-04-11,133382.208597415,107910.97415289149,-25376.61511292716,-21016.022755029448,-28502.239475399998
2022-04-12,7.275957614183426e-12,64444.19653391659,21467.63723048932,-27336.484999866494,1769.6866078161984
2022-04-13,3.637978807091713e-12,3493.5869504069087,34510.23704747949,-25557.368581944193,5076.699591911994
2022-04-14,0.0,1649.744042434571,-23734.74215216984,-31976.264706086706,16929.518526924163
2022-04-15,-3.637978807091713e-12,2711.1363277691275,-12136.887690833977,-24614.333836208098,10548.050919813715
2022-04-18,27944.67695199352,6155.494939964653,43101.57254610366,-24185.981825571616,-35527.36134427463
2022-04-19,0.0,5494.406500087758,-3158.5719932912275,-29450.167310451616,8265.143608618295
2022-04-20,9.094947017729282e-13,5182.982645537644,-18493.173086269726,-31217.162283624097,13080.31201169848
2022-04-21,0.0,37344.97188145024,-10937.213367541466,-28819.005298590455,7317.9393900215
2022-04-22,-1.4551915228366852e-11,11581.285888434642,-485.82612297184005,-23464.48952827187,7516.711454160664
2022-04-25,-100780.84979248079,70897.77053168647,49729.760051691715,-23894.405827702827,-38753.287495085795
2022-04-26,-2.9103830456733704e-11,26017.351919584697,18300.56780101561,-23646.901170271824,2789.150182239362
2022-04-27,0.0,209.30481264964828,3061.950280046101,-19154.002241012564,5535.031738472751
2022-04-28,0.0,4241.050162258819,-646.6060093610363,-18461.302602387717,11780.261835527417
2022-04-29,0.0,25.13637558787253,-5277.3735506514395,-11686.292643237432,6363.324457407987
2022-05-02,-40540.96793277217,5047.521702752575,27419.1306878237,-13594.323120196363,-15817.06800286632
2022-05-03,-1.4551915228366852e-11,3667.339442135517,10107.312825959461,-14066.344985392072,2140.6128543087107
2022-05-04,2.9103830456733704e-11,9934.926789450772,-2565.2438433566567,-16572.33338928376,3455.010354027356
2022-05-05,-5.820766091346741e-11,109356.1139482292,18622.08275534732,-19429.058954706627,-15623.925136229722
2022-05-06,7.275957614183426e-12,213.98710957448944,2633.523934301078,-12355.991737906174,4168.520338122755
2022-05-09,-197605.62646824867,121762.0201029269,46135.37337140649,-17517.8303621432,-46574.26430760173
2022-05-10,1.4551915228366852e-11,2693.4337770968664,9836.427483376112,-13610.130272418493,4219.806506900903
2022-05-11,-1.8189894035458565e-12,12.170457129445142,-15882.497261060613,-12545.542462907642,4641.0421757337535
2022-05-12,2.842170943040401e-14,0.003952161551404437,19797.81677480957,-11337.514540777023,3649.3070239644767
2022-05-13,5.820766091346741e-11,10803.27641278866,-9567.418100599496,-13033.910182482769,1239.0034539892804
2022-05-16,-28600.8065273455,2555.8084532108587,6019.971443663463,-21341.03041003375,-22768.72996517458
2022-05-17,-3.637978807091713e-12,488.93353954623456,-10108.723185111505,-21084.908947082025,7416.220802962982
2022-05-18,-5.820766091346741e-11,72650.05962647355,-13256.359998715901,-20226.789799779424,3103.3464120614226
2022-05-19,0.0,23505.33097090006,5031.938252652226,-12978.717772021559,7158.089698973985
2022-05-20,1.4551915228366852e-11,4861.706885918617,-28819.1330579158,-18336.58024188078,12086.36667992323
2022-05-23,43401.200126103955,6355.861043903458,8422.519607421422,-20401.82806835977,-25263.507351134307
2022-05-24,0.0,656.0155478486145,-12318.118069161177,-23548.217271155318,7671.332473565681
2022-05-25,7.275957614183426e-12,3367.628769646907,-4772.419956025582,-22506.74946994445,5856.895766896254
2022-05-26,0.0,1924.7564086274947,-35270.99393540216,-23984.93348766331,15455.609892554936
2022-05-27,-2.9103830456733704e-11,34025.80415379656,-12034.832606614462,-19354.50623628199,3519.9970823434123
2022-05-30,25150.70535736266,3865.7189609589723,11001.932739906655,-26157.754046649286,-31617.509460732734
2022-05-31,-1.8189894035458565e-12,34326.92998842128,13347.59464124982,-31066.24208585743,8426.600245821846
2022-06-01,7.275957614183426e-12,8079.606160612627,-28321.693344766612,-33551.37605521132,9531.466752388573
2022-06-02,1.8189894035458565e-12,4521.386092697372,-9729.4310303288,-33692.102320491875,10235.144006933264
2022-06-03,0.0,14184.943924423465,-51752.60195352972,-31598.846080044466,31424.767549716766
2022-06-06,32560.90247120805,7423.676312187089,65230.356770295875,-24904.92046597753,-37463.69693951699
2022-06-07,0.0,17001.588864759568,2846.693199964254,-29542.332676106456,6539.280084230093
2022-06-08,1.8189894035458565e-12,1902.066553888287,-18729.279680694544,-36427.80341732098,10425.623245890762
2022-06-09,0.0,11711.849414333235,-35768.0802491413,-38402.40644093283,12733.447777685491
2022-06-10,-2.8421709430404007e-13,3394.101479514991,-41457.753247692046,-37994.42018644757,16294.286104981991
2022-06-13,-39213.80250584697,65303.35927435802,92992.01388070962,-25929.757555582215,-45362.704443709954
2022-06-14,2.9103830456733704e-11,112249.30010344365,5975.08582185081,-34889.00990645932,3558.753538719029
2022-06-15,0.0,6114.0772884627895,-8626.713672686601,-25840.680374487845,4268.854787722346
2022-06-16,0.0,53471.7698183357,-1552.5376145809234,-30250.887439190195,15257.896623686887
2022-06-17,0.0,433.92659350217116,-8228.411004750507,-13671.951573660961,7559.485801625189
2022-06-20,69835.41460419996,14425.100655668986,39673.10631941181,-15386.85345800329,-18591.53772145763
2022-06-21,1.4551915228366852e-11,7904.156605912294,9056.439003259607,-23754.677785269887,8002.98516125817
2022-06-22,0.0,48178.137296982764,-5173.688706226763,-31374.946511863836,6354.415908779949
2022-06-23,-1.4551915228366852e-11,3839.2425627122298,-34160.6983086907,-22308.793407641868,28437.515894842596
2022-06-24,0.0,25605.636612427115,-1805.2542595552945,-13308.987634768815,1353.0770042213844
2022-06-27,36951.00924088135,6022.228301909283,6498.016052399803,-20335.16191919277,-24737.47170586961
2022-06-28,0.0,1179.5054166184448,-4380.913256457016,-22065.332526869766,6658.105248805747
2022-06-29,7.275957614183426e-12,2367.7231383862336,11650.10395190292,-22279.26795538552,6392.42254607474
2022-06-30,0.0,88.18018605975405,-17504.77639786216,-25354.715003732206,13885.888792168382
2022-07-01,-1.4551915228366852e-11,5318.097178897006,-9071.827304521374,-21129.283454740154,7770.315624025112
2022-07-04,102946.7559266653,63876.75486738159,66807.79516431803,-25024.26605900639,-34452.52581494376
2022-07-05,1.4551915228366852e-11,37075.72544496618,4503.343128312892,-30436.995370185792,4047.46881826187
2022-07-06,-2.2737367544323206e-13,164.23717324428014,2339.6201498844794,-33458.02395713599,10052.226840985328
2022-07-07,-3.637978807091713e-12,34114.05237455314,1535.947055485713,-34149.61905279236,7770.696658475197
2022-07-08,0.0,8543.335272918202,-32431.364385496672,-35837.48032853987,15624.724774719856
2022-07-11,27514.607010895168,8613.06949169835,27423.553246233085,-24548.12091572807,-27818.53496873597
2022-07-12,0.0,9559.528701378682,-15559.906235068487,-23871.158705975868,4276.184071092328
2022-07-13,7.275957614183426e-12,4856.177007211136,18802.43387454636,-26927.318927688448,7056.948603055236
2022-07-14,0.0,137.3248933724678,17342.631530022038,-26046.17418820829,8528.422072953452
2022-07-15,0.0,0.19510931846041413,-48.39215104974937,-24489.06659715396,9257.447878042076
2022-07-18,-9596.2142929878,541.2015327424672,30427.385441593276,-28456.414310864067,-36352.56588844107
2022-07-19,0.0,56535.169340492655,31121.598167903157,-32403.854880157625,5372.239281778486
2022-07-20,7.275957614183426e-12,1351.0656315529436,-13739.496113080526,-24088.155456032506,5949.26049019827
2022-07-21,0.0,247.8467198631506,-13764.040182317858,-26899.846875446645,10553.733036206184
2022-07-22,-2.9103830456733704e-11,4605.033241920023,-2864.2784087583987,-24617.405258435163,16414.08918530913
2022-07-25,-88206.1565359002,40490.53293387533,47421.5358402133,-22918.22212513283,-30908.969198202714
2022-07-26,0.0,4821.818994355187,-3680.2699712292315,-19702.774047756764,8586.53166506286
2022-07-27,2.9103830456733704e-11,21166.967240455444,9487.682589101489,-15194.421235115102,3191.7048921353708
2022-07-28,0.0,1352.6799794408635,6952.988649549898,-9963.15695008402,4529.705251172854
2022-07-29,0.0,1432.8098816180286,2673.9376842672964,-8628.309216685759,3966.257562314757
2022-08-01,-450.0111979329233,0.6409974314722884,7191.261291748851,-12701.87259167557,-14890.429617038657
2022-08-02,0.0,7635.390993027751,-361.57358010435007,-12438.870684414753,3529.5026426285767
2022-08-03,0.0,12984.26103599199,10559.628591464583,-15443.495483641063,2271.8526381443953
2022-08-04,0.0,28293.197507944657,-15342.158486886756,-12380.867127990685,-365.51245204065344
2022-08-05,-4.547473508864641e-13,8.27868445261891,-5272.6104474979975,-15431.807524650827,6377.935105399609
2022-08-08,-42847.87597570454,9044.681235934904,7724.6269912432945,-19688.886312710158,-20683.093097577897
2022-08-09,-9.094947017729282e-13,49.58564199826543,3824.9491111574143,-18484.266363374718,5509.426575775433
2022-08-10,0.0,83901.76977309893,4266.084434711392,-19259.569961625875,2388.2781923925504
2022-08-11,1.4551915228366852e-11,4209.729386079644,-6699.095704595959,-11596.28695702368,1902.6564615263196
2022-08-12,0.0,1061.226749238291,-3057.746033892493,-13033.155607384491,5023.384517528728
2022-08-15,48650.03885171855,12427.373829250128,-1622.5731545830158,-17127.798767717602,-23426.33034196838
2022-08-16,1.4551915228366852e-11,8888.541172928708,17300.341871906672,-20365.174845333644,4840.290567355405
2022-08-17,1.4551915228366852e-11,15490.076194768322,-36714.97324153166,-19734.411984774306,3466.314917220152
2022-08-18,1.4551915228366852e-11,27314.92014070714,-12678.491842675216,-21071.419091907235,10775.140427766208
2022-08-19,7.275957614183426e-12,1935.5714874128407,-12153.932931202206,-15387.863674295015,4685.197452338471
2022-08-22,-65399.9073384872,35305.03155033378,53934.602814117105,-20751.96431342487,-30829.215630594743
2022-08-23,0.0,50982.84377157291,31621.273892491292,-19921.640389177388,-5536.600528340379
2022-08-24,0.0,2853.2491067838923,18777.668991297753,-13227.418064110054,2767.3463087460113
2022-08-25,7.275957614183426e-12,1767.9882513198618,2880.949370582213,-12440.690198544313,5038.40750301144
2022-08-26,5.820766091346741e-11,27042.53393903303,-21752.173220009598,-9441.284615393128,-5027.609840887075
2022-08-29,15043.747168549988,1285.555797543949,5623.67977236179,-17165.476147303245,-21832.855554531518
2022-08-30,0.0,34993.95379288198,706.7625455624934,-19743.578586676686,5903.132937777307
2022-08-31,-1.4551915228366852e-11,197196.31371711713,-19319.865650813805,-26763.525613780505,4942.656317976776
2022-09-01,-7.275957614183426e-12,3778.0392158286404,24988.593308218467,-28968.01152404122,5334.315421280087
2022-09-02,0.0,7495.139609211263,-13582.468854427749,-32770.02104452852,10953.126426633375
2022-09-05,-9019.084998629362,25440.7331276906,47456.23011372837,-22326.19458868266,-30767.716529107245
2022-09-06,-3.637978807091713e-12,2758.3937065149585,-23583.17273859745,-31961.205673719884,11657.970583028535
2022-09-07,2.9103830456733704e-11,33447.43099556511,8898.543650101852,-30198.139316774355,4286.039526559514
2022-09-08,1.4551915228366852e-11,11758.423388715373,-30299.48605918557,-25751.461291185744,21097.23251775415
2022-09-09,5.820766091346741e-11,23072.508964580324,-6812.483554160948,-14919.137246114144,-1220.0606069724017
2022-09-12,-1730.4330379360504,18.808527973941978,23915.133879141373,-21060.158193966236,-27643.748918958172
2022-09-13,2.9103830456733704e-11,61558.309966739864,8362.676859931213,-24264.4148649036,-2481.795025054016
2022-09-14,0.0,301.1068245193712,1167.276760300048,-18420.316936972315,5861.060675907862
2022-09-15,-5.820766091346741e-11,54955.33931571453,6321.09137514739,-19093.152460208883,5194.93681952497
2022-09-16,0.0,3546.9221501220145,1511.0897169112895,-11801.56350632887,4616.534940589918
2022-09-19,-15049.818700609088,770.2531309431935,19700.05440381122,-15629.32479139058,-19076.057743230394
2022-09-20,0.0,21963.154543530385,7356.690736575121,-16478.43572453218,3452.7615470431338
2022-09-21,0.0,36518.852315548764,4046.387751407522,-13716.36192352082,6163.640984791564
2022-09-22,-2.9103830456733704e-11,9897.284472932675,-11908.048162578709,-19424.785193832202,9263.011796214225
2022-09-23,0.0,8253.001861964554,820.5961078654682,-16228.82715235949,6542.654520432334
2022-09-26,-111498.87050530178,47470.658918884496,24901.845310841338,-19065.150863451156,-26497.153695035726
2022-09-27,-7.275957614183426e-12,527.8220301179604,2389.4625284935446,-15908.620942358164,5217.874324873985
2022-09-28,2.2737367544323206e-13,1.579771619294904,34919.01691065443,-16386.19668895163,4317.1152487121835
2022-09-29,5.820766091346741e-11,42275.948217522804,3146.840514870133,-18805.86866374375,3378.3195034118253
2022-09-30,0.0,50233.61409726953,-1262.1745610541388,-13983.332637010553,7485.85300384881
2022-10-03,209990.9447537352,85354.67529412851,42841.58892950917,-15420.703548079242,-10263.67366719048
2022-10-04,-1.4551915228366852e-11,4794.847157477364,-6922.193110136634,-23237.217989112447,5626.406911546248
2022-10-05,-1.4551915228366852e-11,7280.435681771012,2852.835192893377,-24105.602942791385,5874.39955892312
2022-10-06,5.820766091346741e-11,51365.908055895445,-9570.967900062555,-25667.600382218934,5193.47260810429
2022-10-07,1.4551915228366852e-11,11312.035420193073,11477.361490313422,-21421.684758649782,5067.718802685442
2022-10-10,63697.242074596405,17535.271993453905,49235.609647183155,-30561.597228893595,-41583.49184534842
2022-10-11,-4.547473508864641e-12,26993.834055488813,-15915.25781342005,-38725.63395765482,11589.04303985348
2022-10-12,2.7284841053187847e-12,122.02149126243751,13686.794368677456,-35254.47816598237,9428.461009339228
2022-10-13,-2.9103830456733704e-11,39741.57403344629,-16439.987500462306,-40015.04923965815,5090.465351110834
2022-10-14,7.16227077646181e-12,16442.227516154933,-41466.19732466666,-40539.76339222678,35838.500044291824
2022-10-17,31630.760342702197,5015.751403501803,20005.338853593792,-32703.688601861824,-39736.45838508956
2022-10-18,3.637978807091713e-12,6178.364038269063,31892.020838672484,-36770.97482967202,7373.029090410364
2022-10-19,5.4569682106375694e-12,3958.125756238767,-21259.867182830745,-42244.59495068799,14699.318351032984
2022-10-20,0.0,7907.755089180359,-54598.78362053142,-43001.31582162357,27781.590353487933
2022-10-21,9.549694368615746e-12,33480.86530412584,-365.1742738836532,-32533.358105415595,9078.481096563548
2022-10-24,-21837.109765878195,14416.477823392797,2167.5141312892347,-26208.95224040698,-35186.293579851495
2022-10-25,7.275957614183426e-12,7200.827225792789,-20186.824964303207,-32024.35357175147,13705.844051634725
2022-10-26,-3.637978807091713e-12,1275.336606016403,3847.1886400831736,-27967.511850571977,8190.726210190876
2022-10-27,-1.4551915228366852e-11,23199.166312529396,15649.708255348656,-28488.343677951143,13038.113593722665
2022-10-28,0.0,2808.585563995137,-25284.98418756051,-22684.625729733627,5921.236080534494
2022-10-31,-8799.69656183304,436.4317783770134,16439.82093063273,-29607.71660604814,-35067.42270901813
2022-11-01,-1.4551915228366852e-11,19946.390609578302,-1446.2276403410658,-32019.328286084055,14558.713771392344
2022-11-02,1.4551915228366852e-11,10525.901770528744,-3841.1982867192582,-25408.4651958241,8949.441577916223
2022-11-03,0.0,9929.291227466234,-49731.37657539267,-36209.40246699842,11824.974503692298
2022-11-04,0.0,81944.17319555389,-3110.5409640929247,-30726.915281518814,10692.722366915666
2022-11-07,34017.033549682674,6294.210197488251,-31723.902631710785,-23233.09666908519,-28278.944995914746
2022-11-08,-1.4551915228366852e-11,40861.768965466865,-30858.52833645159,-24279.84054127408,3631.115071067863
2022-11-09,0.0,53717.692837017115,-19603.193890788792,-28939.369260481748,12134.338101142817
2022-11-10,-1.4551915228366852e-11,109307.3638684369,9472.81295814691,-33152.52390595773,10053.40093724143
2022-11-11,0.0,212.95755702136609,-12402.394454779442,-28550.53534892254,18950.892819952634
2022-11-14,83936.44297495532,56660.26743834895,-10811.86479736783,-25595.767255734077,-27807.904555885903
2022-11-15,-3.637978807091713e-12,3384.4747559337047,9890.189657167515,-27443.490432432416,8017.469068198967
2022-11-16,-7.275957614183426e-12,23751.18250923234,-788.1716434980713,-30042.155076255345,10221.838673930826
2022-11-17,0.0,69378.64447341936,18885.800122809967,-28400.926787061657,-4786.470703115425
2022-11-18,1.4551915228366852e-11,3544.125635853721,-18856.78371794209,-18748.357951863432,22492.084770234098
2022-11-21,9049.02617801079,303.4476017920482,15078.497189983056,-14798.695473673679,-17494.942345154115
2022-11-22,5.820766091346741e-11,29339.343207006576,1052.8019377805385,-15702.108328590899,2161.483799967915
2022-11-23,-2.9103830456733704e-11,38609.38139304781,11686.090276415118,-21766.191435183668,8415.99082105857
2022-11-24,0.0,5517.326447335225,4585.5153701719755,-31266.151224909772,7717.128597962641
2022-11-25,1.8189894035458565e-12,17151.293319872173,-30726.447994033446,-36101.28765706768,16288.561696324905
2022-11-28,43120.76134724506,54262.12502620014,-1594.05202332539,-24724.03512478438,-29167.290014457787
2022-11-29,3.637978807091713e-12,3507.8069358043545,1460.9859047979985,-24034.237263047537,6630.179828948851
2022-11-30,0.0,58041.357267184285,8391.070815457122,-26166.578402617473,6723.410585703994
2022-12-01,0.0,137.51858023904853,-13512.475224856966,-30392.967066026224,10299.45562251335
2022-12-02,-7.275957614183426e-12,39793.36776099067,-38542.87867330191,-31460.16498713746,30560.54009429847
2022-12-05,-131856.01722234223,128173.33882803863,10214.11797247996,-24353.997633092276,-38166.91188995609
2022-12-06,0.0,21916.642989933353,-6054.375226872156,-24303.92390183424,6065.847960935687
2022-12-07,7.275957614183426e-12,4560.02960742257,-11217.426357232687,-20787.76345660552,9179.442977719467
2022-12-08,0.0,114.33571938597393,27168.240870489397,-17852.772993882383,4947.311374973899
2022-12-09,-5.684341886080802e-14,0.10115742631116965,-14928.877291052824,-20309.116785960585,6620.413820702848
2022-12-12,-3149.7463863733174,59.835945390874684,17328.949194116187,-23730.05180705338,-28492.86516713395
2022-12-13,0.0,116596.08101288999,7995.821792441533,-27320.279083641348,10834.970377002974
2022-12-14,-9.094947017729282e-13,1078.0222657431934,2307.877315453508,-26042.50370315549,6085.211645858253
2022-12-15,7.275957614183426e-12,72076.56169102316,-70996.17928634172,-30593.24145154521,4487.69661002935
2022-12-16,-4.547473508864641e-13,99.49554282472614,-33092.30742503766,-26815.053622382053,22522.655342029982
2022-12-19,24636.801774141964,4936.9233526827975,6143.241362983625,-16676.435502785513,-17658.403059925036
2022-12-20,3.637978807091713e-12,667.4879149091709,-5310.036741102182,-16039.326731815065,4502.301637017772
2022-12-21,0.0,20374.202712479582,-2427.4074602019073,-15895.35895462532,3774.3775994717
2022-12-22,1.4551915228366852e-11,6775.996419888285,-12479.988924544845,-17771.323539851903,5514.397940830579
2022-12-23,0.0,8695.268851887504,-3757.381033202251,-15813.40537295142,11262.795956039445
2022-12-26,28296.95515267463,5190.61712515564,24787.612271483184,-18318.82954296604,-23859.727399336592
2022-12-27,1.8189894035458565e-12,2803.458084045895,-389.0922693447528,-20845.810090964562,6342.6123797148575
2022-12-28,9.094947017729282e-12,13896.494854384408,-12426.526350898184,-22793.829290703776,6945.380636919079
2022-12-29,7.275957614183426e-12,11566.785788983922,-12397.68989189461,-20822.71735315857,5712.688026316515
2022-12-30,0.0,13213.724280172131,1197.3367488613508,-19603.94953782575,6135.822792069164
2023-01-02,-23897.49672727058,5014.334808205371,25030.412142290203,-24084.002123887265,-31969.797814563233
2023-01-03,1.4551915228366852e-11,144870.2841951337,11786.251570088325,-28956.203559794467,-337.0898283191782
2023-01-04,-1.4551915228366852e-11,19042.863719131852,25408.174304790395,-22534.955174228104,1407.595879432367
2023-01-05,2.9103830456733704e-11,30707.167969548744,16714.37806425845,-18279.44648561758,-1306.8524195696227
2023-01-06,5.820766091346741e-11,51648.12374468514,-1341.0650040664686,-11420.666188194395,7430.115752629004
2023-01-09,624.4472025550915,2.49170132464677,22688.08686974345,-24729.577852644077,-30690.21033633592
2023-01-10,0.0,39809.41182386607,-7524.611791435989,-27706.440609639554,11167.615665301593
2023-01-11,1.4551915228366852e-11,9053.302743982744,-508.6720113513626,-19419.19631326958,7381.171367602816
2023-01-12,-1.4551915228366852e-11,1819.3272942798606,8611.484462412247,-15585.612504824192,5070.152386579721
2023-01-13,-2.9103830456733704e-11,10819.271721628827,-7173.959475715654,-18002.675339911446,4639.052864525991
2023-01-16,-45194.895918709895,11163.147460776401,29768.08197106108,-24688.76836021598,-30347.44190654018
2023-01-17,-2.9103830456733704e-11,31130.348348665604,9412.138847805581,-24671.715193830147,6069.042228296254
2023-01-18,1.4551915228366852e-11,12198.453203274492,-3962.102335189382,-32375.649620671342,8191.962974165886
2023-01-19,1.4551915228366852e-11,4903.709270082121,-31077.07817712908,-31256.404014024552,20151.804800003243
2023-01-20,0.0,151.71195713871896,-11594.801793659273,-21896.41089529847,14193.892485077875
2023-01-23,54343.341433801004,16014.146764405434,25982.5412887404,-23205.200415512718,-31289.76893181431
2023-01-24,7.275957614183426e-12,28157.022599609427,-7414.824463753777,-28832.03698911905,9250.266894825887
2023-01-25,-2.9103830456733704e-11,29317.15267887392,408.31174545942804,-25031.71239087228,8328.44030965984
2023-01-26,0.0,17264.03455646397,11065.559826000448,-20299.679961941314,6575.28081561625
2023-01-27,0.0,0.629778403939781,-14431.864902757341,-25082.462481850627,10815.494402291552
2023-01-30,-78441.91217197455,39567.70421587615,1851.3086757430701,-28810.939272932555,-30064.206763000773
2023-01-31,7.275957614183426e-12,3834.1664586946586,3603.504889563221,-26197.906450248232,8671.534037809568
2023-02-01,1.4551915228366852e-11,8501.233168308556,4511.579011869179,-24149.753521119474,5892.910100717345
2023-02-02,-2.9103830456733704e-11,21391.430235669544,4957.344382171576,-21319.442521514447,7165.550792898692
2023-02-03,2.9103830456733704e-11,11964.296946373244,-4684.82683247567,-14171.84416529051,8184.812459456793
2023-02-06,-60993.52039824368,11473.23525567624,18756.778329617457,-14858.27133299587,-17765.479085617437
2023-02-07,-1.4551915228366852e-11,1808.2644707296517,4992.952414808402,-13042.922885834882,3260.1825599961303
2023-02-08,1.8189894035458565e-12,80.34371164896574,2258.862806762313,-14466.076487987615,4996.974175333864
2023-02-09,-1.1641532182693481e-10,47545.640930451555,9309.051588847622,-14060.155144235976,7365.060899364238
2023-02-10,2.9103830456733704e-11,37400.785604947996,-6417.947609837847,-23182.056570669687,907.0850235736871
2023-02-13,15928.162468744034,1487.181106277158,10055.629777699422,-29210.745465958993,-36611.67348740354
2023-02-14,0.0,21140.54411096511,-19169.86730486708,-33884.57109782073,12650.963091379206
